ISDN,AMOUNT,MONTH_ACTIVE,AMOUNT_TOPUP_AVG_MONTH,AMOUNT_TOPUP_MONTH_CHECK,ARPU_EACH_MONTH,ARPU_AVG,STATUS
eKUhmpyZHWhnth6EXAEM/w==,40000,162.753285543,216667,400000,187038,187038,1
R7+IalsqxSFnDcqyWXhHMw==,45000,144.471923536,236667,320000,225402,225402,0
8/4NRugk3EEUWnXQexgC3g==,45000,160.85902031,250000,250000,259669,259669,0
aIpCjTKnlejXeXC9BDqDrw==,15000,29.697729988,73333,120000,87032,87032,0
iLokp4RK1uaVWWresy2yEg==,20000,57.075866188,96667,100000,97085,97085,1
py43GDBqKsDJ3GKRuz9j2w==,40000,109.624253285,166667,150000,168075,168075,1
0mwsz9nS43p+ewmGmhTONA==,30000,30.568697729,116667,50000,125348,125348,0
a3HlM/uL6QdEu8zZdJJ80w==,50000,107.94683393,516667,500000,502501,502501,1
zEbsZhCblJUC0QUt7uTc/w==,20000,31.688769414,93333,100000,92681,92681,1
Y7gBZlEpT52vzRarfzo1fQ==,25000,115.94683393,110000,100000,51271,51271,1
IcX+zCIy9gJwCd1wMfE5lQ==,20000,53.536439665,93333,100000,86802,86802,0
GwOplmOibDpzo2/C/dHKkg==,10000,42.826762246,53333,80000,57497,57497,0
5jTDOYJQ8US2l4UakkRZ/w==,5000,130.181600955,45000,70000,24535,24535,0
rTDfGUlwvTe9JJLjFAcT+w==,25000,136.052568697,100000,100000,119398,119398,0
+Lug7FFcQy1JQB/BSEKA9A==,40000,54.181600955,180000,160000,185084,185084,0
YndIwoV5qfwmc6yaQxhGwg==,50000,24.826762246,390000,340000,375631,375631,0
f098y8N+AzDi3hXtPyK3Kg==,50000,56.043608124,646667,690000,620241,620241,1
6ts4VUGDocgraCdGaVSy+A==,50000,87.85902031,300000,250000,305105,305105,0
yL/qAnbZC6vHHTEHSBnPKQ==,50000,71.979091995,696667,710000,699932,699932,1
qFk0Ic1Z1whTGBAMS8Km0w==,15000,72.342891278,100000,50000,69875,104813,0
PhpnHRk5ok2gB5in9f6CYQ==,50000,31.043608124,600000,670000,601900,601900,1
cIJbS+B3SmpUPDBzjHoLNA==,30000,151.269414575,130000,200000,105746,105746,1
f5GWyWIZ9vf//59sXypkMQ==,50000,85.914575866,343333,200000,347202,347202,1
cFD3RkNPKsbKuZ4oS5+SCA==,20000,43.052568697,83333,140000,83012,83012,0
phcKQPJnVdLeh+sGN97JEg==,25000,87.591995221,165000,80000,95949,95949,1
DDCFj6t+NBRo4hpPFkLH8Q==,50000,28.65651135,423333,450000,396924,396924,1
xDGPZCwE3fpEMmcTSDZlDQ==,30000,51.149342891,136667,100000,133436,133436,0
+bAGqtAZDshIhKIYmuyJCw==,10000,36.366188769,43333,40000,46777,46777,1
pYPwYSxk7ceiz26r/xLM2w==,20000,89.181600955,125000,180000,90804,136207,0
sgFLOnUghvgaWRy0Ub2woA==,5000,25.794504181,45000,30000,29979,44969,0
UK3YL7kf/dkufFgBkmorTg==,20000,27.688769414,86667,120000,86115,86115,1
YDUMi3ku5ITErezqSnBBhQ==,10000,29,50000,50000,50000,50000,1
bNyI6WQJ399MuwRrG4y1jw==,15000,73.624253285,56667,50000,63350,63350,1
58pYC0MA3ejin7n484k+tA==,10000,27.955794504,53333,40000,65711,65711,0
hXNeIiDk/GNPHy1KrKpGXQ==,40000,53.721027479,206667,160000,205822,205822,1
V6MOg3B/LAljW9hQvqktJw==,10000,44.891278375,40000,20000,50896,50896,0
j76xN59J5jxzptbFL30HIw==,10000,85.794504181,60000,70000,141766,141766,0
XoWdJm10gkzEYriEtLGRWw==,10000,51.471923536,46667,70000,41164,41164,0
QDRmala2tFuqEhnJhglplA==,5000,24.310633213,30000,20000,17342,26013,0
l+xhYEJpaLLqd1q9BY3YDw==,10000,116.471923536,43333,20000,43283,43283,0
55dTBCRKxUUEcYNewkpB8A==,40000,23.149342891,220000,260000,231900,231900,0
LVzMoHDklWLrn2oP3x4PHQ==,15000,40,66667,60000,65075,65075,1
veP0FacTWWFKeH9e442/+Q==,35000,47.988052568,163333,100000,171807,171807,0
D8Qp9PZwhVCOtvTF7SPwdA==,20000,85.591995221,86667,70000,84098,84098,1
3pbH9K2mCEVWOOJBxS7Ejg==,15000,27.568697729,56667,50000,68510,68510,0
Uqg6wkmnE+nqCU3wKKLPyA==,40000,55.979091995,166667,50000,156528,156528,1
VngxYcbitO7PXS8dk47qYw==,10000,46.729988052,43333,50000,46216,46216,0
DG5uNktKMeCnqnSOdcqAEg==,35000,33.665471923,160000,130000,150198,150198,0
a3gVstcRuaRP04lrJumOiA==,50000,58.785543608,590000,600000,573546,573546,1
eviTqawrwOy9liEl5NN4Xg==,10000,92.988052568,53333,100000,52358,52358,0
df2ATyla9m8TWlpWPFwUSQ==,50000,25.65651135,266667,300000,275356,275356,1
V1087BFzV0iXcGi+rdT/Wg==,15000,65.591995221,66667,90000,59754,59754,1
PmJEDD6aao7T5UDTlQttjA==,40000,29.117084826,176667,130000,160188,160188,0
cHIBWZDZjR7jeNYXtprc4Q==,15000,109.721027479,85000,100000,96826,96826,1
uGTcAn1QeNJ+Pweye0Ugvg==,30000,133.375149342,116667,100000,109740,109740,0
EFXP0GbCl1uLAutMcj8n+w==,50000,110.430704898,273333,520000,270284,270284,1
cAyWwMqJSNAZizqO19BxhQ==,25000,77,100000,120000,111896,111896,1
MseZXtBAgh06rqLzxPiMpA==,5000,51.246117084,45000,20000,42469,42469,0
Z9ZTMZkeTUtDyksgMeoFfQ==,25000,146.697729988,106667,120000,105035,105035,0
Hr3H82tVwjtMuJgzRmtQLg==,40000,51.108124253,173333,150000,187067,187067,1
6FrGLa/rda+M+6jsPTC5tg==,15000,51.342891278,56667,70000,57175,57175,0
g4excuZg/801n6qlCssiJw==,20000,115.600955794,83333,130000,72952,72952,0
L5p8MxcnWgmqlD2NwPMCYQ==,35000,25.850059737,160000,310000,170191,170191,1
mbmHWmJQ+d6yGL3Ar1YGXw==,5000,31.826762246,23333,40000,23405,23405,0
PEn8b2GbkIZtGRZhwit1tA==,45000,67.600955794,240000,280000,230587,230587,0
7ccepygtnHtameP9O52vOA==,50000,98.850059737,286667,290000,286001,286001,1
Neyh+08BXSuzu8cjd1+OMQ==,30000,113.850059737,400000,400000,168928,253392,1
4d4PqepC59ddSnvufDZ7IA==,50000,63.591995221,300000,290000,341432,341432,1
hvLFH5vmTpcCU80rpu8fQg==,5000,28.181600955,26667,40000,33640,33640,0
3Z+YaYkQhUXxYqZhzogpyg==,5000,136.5041816,36667,40000,37631,37631,0
EmAftExCfHzJzg1gV2hvIw==,10000,31.084826762,53333,40000,54218,54218,0
F9cu2SntmivLzu4KQ0Xp6A==,5000,99,26667,20000,98441,98441,0
XrsICz2EkB8rNGQK1fMCnA==,15000,89.084826762,56667,20000,56663,56663,0
aKM5JGmwjAKZqzO00HXq8g==,5000,29.052568697,20000,20000,18703,18703,0
0liwEN6cpxuGFvAxz2Mm1w==,25000,27.333930704,103333,170000,90438,90438,1
qTptsnu/efCAj70MjzaBrg==,50000,29.591995221,280000,250000,284899,284899,1
TjX2s5ObgNM4EgY1T1Cz6Q==,10000,102.181600955,43333,70000,32126,32126,0
qR5n9kDSuRnZq/ZVtjHWdw==,35000,139.172640382,225000,280000,155910,233865,1
kn9p0JA9QfXtP0KJPzR0Yg==,5000,32,30000,20000,28373,28373,0
Ij6rhBq6qgHzfE8C9r2JfA==,50000,52.753285543,296667,310000,301062,301062,1
IUYahK/jKW3psHfWzI8Apg==,45000,43.721027479,226667,300000,207580,207580,1
8RSd2LHGTcqTm+dOFtFWng==,5000,41.697729988,26667,40000,23064,23064,0
jLyc394rExn7u56Sb9so2Q==,35000,31.591995221,146667,100000,144309,144309,1
Bc/Wamuz9pciMC44z9yJow==,40000,23.310633213,630000,630000,67,200,0
tasZLAcGp5EUIsoQSorSvQ==,15000,30.826762246,60000,40000,59012,59012,0
F6qpcQXPCNa8C7iVhKakXg==,45000,23.117084826,233333,100000,231490,231490,0
q8u2dZQiUgMmje7eNaGqkA==,50000,27.785543608,290000,150000,291306,291306,1
0hMUc8RsO8ws7gpcThF/OQ==,30000,30.495221027,120000,170000,111685,111685,1
OaKPOp1yURICo9tC8eugmw==,20000,77,83333,140000,80641,80641,1
vUK6mZHF04bpjtO8JBDZHQ==,10000,114.439665471,53333,40000,51263,51263,0
1bAg/Ufvl2+QJOB/DdW9Pg==,30000,141.117084826,200000,200000,208227,208227,0
pemqanYALKG6ylr/PSiepw==,25000,53.688769414,100000,80000,101993,101993,1
qfq5fS+UT2mtH728rfWJnQ==,10000,151.21385902,50000,50000,61834,61834,0
9/vgI+5Xdo9snuPvgTfm8w==,15000,26.762246117,100000,100000,67354,67354,0
nABneifB2Gzfo1eHjIAKHA==,50000,113.850059737,496667,350000,490785,490785,1
oYIB8vxKzWTJron37icAPQ==,50000,198.914575866,366667,310000,366983,366983,1
cyryXRxWYEHYdD4otRZiDQ==,5000,169.439665471,80000,80000,36758,36758,0
MtDrnhQqbB2PcAZybbUu1w==,50000,136.624253285,263333,260000,290196,290196,1
cz6jUhQtr0pNli6oyktAvw==,50000,73.624253285,426667,510000,447953,447953,1
A0546HDr/aqXZVCehAHmug==,30000,92.568697729,116667,60000,130702,130702,0
MQquJDJlXCIJPC2sHfJO3A==,30000,26.5041816,123333,130000,118111,118111,0
Mh836HmDegJov/srr6OYSw==,35000,25.591995221,240000,320000,116126,174189,1
g5IO00Uvz924DVf73nnQhg==,35000,37.914575866,220000,250000,109073,163610,1
76hW5plrcaObpwqb0y4RRg==,45000,46.891278375,260000,280000,247027,247027,0
0wzgZ9Oa72jK2ACCUOKIjQ==,50000,135,300000,390000,314143,314143,1
rpnO+3rOYwcjiAXp5TE3ew==,40000,122.729988052,166667,250000,175571,175571,0
DtJTNZEOxk6/9YMhww0j1w==,30000,62.21385902,116667,50000,116674,116674,0
xWICYSnJ+cssoIfrCFd7sw==,5000,107.785543608,36667,20000,36400,36400,1
SQUszE31EY6lo4S4QjckkA==,50000,156.140382317,333333,290000,320130,320130,1
W+1WM2f4WUTSVYHUhjldUQ==,40000,66.591995221,173333,280000,117282,117282,1
d9AffCaPpZI1HKktl2CEQA==,5000,52.600955794,30000,60000,39734,39734,0
5KmOws93FCodsbbQC1kSvQ==,5000,43.988052568,33333,50000,13821,13821,0
f8gn0t5dYFmvNEknfgwDcw==,5000,54.923536439,45000,50000,33767,50651,0
Y2Xrz59c+LJ5u3wJORN1Cg==,40000,48.108124253,166667,180000,173210,173210,1
UezCiPtIMoempVNlyxRryQ==,35000,74.665471923,230000,190000,191067,191067,0
slsDdyQ5KpLjhqu2ntzkuA==,20000,49.785543608,80000,100000,97439,97439,1
NwW5vA2q7VSk5o3nyln3jw==,15000,27.729988052,63333,70000,66151,66151,0
2FQA50v/2Jutwij6Hfw8RQ==,10000,89.794504181,53333,40000,49278,49278,0
mC6TiT3n8AuxAnKgSRf0Xw==,45000,30.310633213,260000,230000,259632,259632,0
ClpGrWlw4xpwrFgXtFcQTQ==,20000,27.688769414,93333,140000,90411,90411,1
2ni5DmZF1Z+tvzWZl0H9FQ==,10000,50.149342891,43333,70000,50257,50257,0
rCjne4FEsjVHC3msZLrDEA==,30000,89.310633213,120000,40000,114130,114130,0
p3uavHSZ+BP3gZeDtYZ4Iw==,45000,54.149342891,230000,200000,231843,231843,0
46UbhkMXbJgqM+N1Q5MA5g==,5000,23.914575866,33333,40000,34565,34565,1
tdtO9OCdRBgA792lZrxPNA==,5000,53.794504181,31667,40000,33574,33574,0
6ymS75x5evCEpd20EHV4fw==,50000,87.140382317,300000,340000,278483,278483,1
Fr5FrdKM0VgQk2KZQ6Q8WA==,30000,88.375149342,126667,140000,126903,126903,0
WdKP/j7VJbdN0KQCP1emIA==,15000,55.278375149,70000,80000,71397,71397,0
0mTs8mGUsz2XpIYVPx55Fw==,15000,124.633213859,66667,50000,52969,52969,0
bxp+BpCk8pmiXv/joiMnBw==,10000,30.826762246,53333,20000,51889,51889,0
6CRhie769oTAx3MzOxIm0Q==,15000,90.30167264,110000,70000,100871,100871,1
rnP48ZfCYc3HBvn4UBJpOQ==,10000,27.633213859,50000,90000,44073,44073,0
tqcmVZo/CJ5zzulovhXGWQ==,25000,23.729988052,110000,180000,112659,112659,0
dsY05jnbrBOtGmNUk4c3Tg==,15000,110.117084826,85000,70000,56853,56853,0
5ezRwCoYKcS2oORkHrCxbw==,50000,26.979091995,303333,150000,281876,281876,1
8Z/vupyEmerdnZPkZHvrvw==,40000,128.785543608,206667,200000,205366,205366,1
urtRDwJ7odGbPQqYCzFHEQ==,15000,109.591995221,60000,20000,63369,63369,1
GNmd/iAS5iuVbuStyhL6mQ==,5000,63.600955794,60000,60000,107123,107123,0
n0d5W8fNys12mdIog68j2Q==,50000,126.237156511,366667,200000,358717,358717,1
e4quwB1idOsTiWFYUYDDog==,50000,122.108124253,280000,130000,257464,257464,1
tz78hkzMg7nquDfvLSi7DA==,50000,174.043608124,336667,350000,311388,311388,1
CQkV56gJK5NLcXjlhduaqA==,20000,111.084826762,83333,100000,99736,99736,0
Ee9QjoOriTmAfG3J7VcgzQ==,15000,24.375149342,115000,140000,75709,113564,0
IkICDqVMtyjTU9+DKPCzeA==,40000,113.85902031,186667,170000,197472,197472,0
w0z6jsVTlAYIOgJgOpnIGw==,20000,27.591995221,90000,190000,115589,115589,1
/cPz5ZaR1Owhoiv24mydUg==,35000,29.721027479,163333,80000,163331,163331,1
b9ioTr6zsjXyndlnOgzYnA==,20000,85.633213859,96667,20000,107869,107869,0
xOpPrpCc+1RoFRBMqIYIyA==,35000,98.785543608,140000,160000,128395,128395,1
117hI2B7ryKNXJC4A+Zcbg==,45000,75.753285543,230000,310000,231175,231175,1
kFjk3jVfVKQQWtqjBd/Opw==,20000,143.375149342,93333,170000,67554,67554,0
s1t7nDak2SHVOtI9znivHg==,35000,109.65651135,150000,130000,167555,167555,1
HdMYZ79/FuUE8Zscu3Z1pA==,50000,55.688769414,613333,790000,605259,605259,1
tS2giLtDS0hDq1v6YBfIXQ==,25000,27.665471923,100000,100000,137317,137317,0
qvgEMRsBieTBIKyjivlMWQ==,45000,138.785543608,223333,270000,225430,225430,1
WxnEJmDEE6FPeLu1C8+GcQ==,10000,112.495221027,75000,100000,57741,57741,1
PVFfFVbskDt+aPw4bLfCLw==,25000,27.568697729,100000,100000,96570,96570,0
YakPyfoCx98QAbUn18+hMg==,25000,27.278375149,100000,100000,111938,111938,0
jCwUc8qhtSzEWbkMt8BPgw==,15000,107.988052568,70000,20000,72299,72299,0
dRel61OBj2Oat9g1xoHotw==,50000,156.591995221,1240000,1120000,1222657,1222657,1
cEln1iVrbD/hGuzCC5rEEA==,50000,130.269414575,666667,850000,659291,659291,1
Z5rXFNRynGtboRPcWoBHFA==,50000,92.591995221,363333,300000,330332,330332,1
Kbmg20Hr8RrOQCMl/Cgixw==,35000,41.30167264,146667,260000,156421,156421,1
zyVIn+RHaJtJU1jIi0p40Q==,50000,39.688769414,633333,700000,605780,605780,1
iZNiYKX9UJP+mPCKS0RQWA==,5000,28.495221027,55000,40000,31840,31840,1
lm3a/YJ7GOSDmqM6TrPwJw==,40000,129.688769414,193333,150000,181668,181668,1
n7Aza20gj0VhiGzLZN1GtA==,15000,34.568697729,60000,70000,60876,60876,0
Nfehp4j/DkNol9cmkfORZw==,50000,85.721027479,326667,110000,333387,333387,1
6RBYmuVixktSTScYJ+YWrg==,20000,39.600955794,90000,100000,70778,70778,0
/K8+wf3HgW7s28Gbu+AvwQ==,30000,103.310633213,123333,80000,115308,115308,0
c6uYmYH0hm1ESdxavuiPFQ==,25000,30,106667,150000,206951,206951,0
KENWXXbtgFA3Yp5CgCWDRA==,5000,31.697729988,26667,10000,30000,30000,0
pLJ9xwGhceixUjQLeaiFuQ==,15000,93.407407407,170000,170000,63510,95266,0
Ce2qYgcRyFTIzmkLJx2x4Q==,15000,27.117084826,56667,70000,53213,53213,0
ZStwSlJVuOqCK3xgM1DFCg==,45000,58.850059737,256667,190000,264423,264423,1
Wb4Nin8PEr9YG7u9HeD3Xg==,50000,59.172640382,286667,530000,288644,288644,1
beYnlnI2/xPLTPY7cvLUpg==,15000,30.149342891,60000,20000,62658,62658,0
fMe6V5T9TGyv09/VJ220wA==,35000,46.785543608,150000,110000,165886,165886,1
q5jgeCd+FgrleI865wqb8A==,40000,57.988052568,210000,300000,205914,205914,0
/AnT3mle2zHyGHE5q2A0dA==,40000,142.075866188,190000,310000,183285,183285,1
zCz18LxuC5CGJAXwzH6FfQ==,50000,151.785543608,273333,220000,284750,284750,1
4V5XqHOsN5qFZYlkGynUqQ==,25000,73.568697729,103333,150000,91660,91660,0
1CW0xgaNTOJkeIiuTb9BJA==,50000,165.850059737,536667,550000,540304,540304,1
3RROsB5VzIa56UH/GZBJBA==,5000,163.536439665,40000,40000,34091,34091,0
T6qAut3oiljkOkwADWb9cQ==,20000,26.94683393,90000,20000,94644,94644,1
FKh5Cqd+7tRakzIOTP+CeQ==,40000,27.665471923,193333,110000,199656,199656,0
1sIUAmX3uocnAaRUkDoMpw==,40000,50.527479091,185000,210000,183842,183842,1
nNqwVBJQXqbZTZ3IJkoHCA==,50000,53.075866188,500000,600000,531593,531593,1
uoF5QX0Y4W0Pd5AxwdKeEQ==,50000,181.462962962,316667,300000,346292,346292,1
aYKrK4cwgvutuwlynKSn1Q==,50000,156.5041816,400000,400000,399142,399142,0
sjpnam/ZIltDIrSSGyQF/w==,35000,92.665471923,225000,400000,169250,253875,0
txB8Zp/Br/vTRUvTrN3zfA==,20000,32.85902031,93333,60000,90049,90049,0
ItzK5/dZLSpGKrurVdFfcg==,50000,149.688769414,366667,700000,359742,359742,1
dXj0AI2QrsSr28YbjZtZjw==,20000,103.600955794,86667,20000,89644,89644,0
mfxuwUb5xRGmsmbLJGVM7A==,40000,70.914575866,166667,140000,174576,174576,1
YHONrzAc2Y6ahJa9qf7zmg==,20000,85.94683393,96667,80000,92460,92460,1
gAW6nALWvsoEPCh/Y5HssQ==,40000,29.785543608,180000,210000,172323,172323,1
hu4ywRKZBMzOn9iJlBHD1g==,30000,29.084826762,133333,100000,110281,110281,0
pnAs0LJ69sWNDKu1b+32Iw==,45000,157,250000,400000,257895,257895,0
uPX9P2S9kYxUBscCFjbaLA==,40000,101.052568697,210000,140000,202484,202484,0
Od3C/x/xlsYpqnArtPF5rQ==,40000,92.21385902,200000,100000,239109,239109,0
y7riyn938Erz10NRzbUSwg==,20000,23.697729988,125000,200000,81826,122739,0
vyBDRYkMD3vhfoIqhyJNqw==,50000,75.366188769,360000,410000,351915,351915,1
rHJnlbI/SAKoMd8NPem2Kw==,50000,48.591995221,266667,350000,268517,268517,1
MzsSjTdRp6fIiT39MDEZkw==,30000,58.688769414,116667,50000,168273,168273,1
mQMXUtziXN45Ol4Huf5H3g==,15000,31.624253285,63333,30000,58090,58090,1
jZEDpsj2fzKpYcYL2YUHng==,40000,43.94683393,176667,100000,180750,180750,1
Nl0JeI+LO1b4eNI2G26ntg==,45000,39.882317801,233333,200000,226889,226889,1
ROUOnjBjmqU++i+fweH6PA==,30000,53.342891278,116667,100000,105911,105911,0
O9pHQzKOd872Vx/CWAnusw==,15000,99.559737156,90000,70000,107289,107289,1
QcKh+qVVizx7uy5aZJAwHQ==,50000,116.527479091,263333,350000,265558,265558,1
q+X18Lp0ZMcNXLiDwC66OQ==,50000,32.108124253,863333,1010000,852780,852780,1
0qmjlQZ2NOYU4pVXFrUrxQ==,40000,45.333930704,166667,110000,156671,156671,1
9MC1xjqMNl7jkuVfJPDMBA==,5000,131.665471923,30000,30000,26340,26340,0
QiChLipYfJb+oZh11XzuFA==,20000,119.817801672,96667,120000,93199,93199,1
xd376uSnigSefGpJEI2KfQ==,15000,59.204898446,105000,90000,42510,42510,1
bBUqTW2jOicXcI9gCpi5+Q==,40000,76.204898446,196667,150000,196255,196255,1
ZfhhKl6pdSnFfy002NLvXA==,5000,115.665471923,35000,30000,30103,30103,0
GA9nD2n71ZY91YDBP5YoJA==,35000,146.333930704,215000,290000,148802,148802,1
/l4b3z40r7pcrp1PAUnRjw==,10000,33.278375149,50000,50000,50033,50033,0
+dmp9LUuB2Bp8xKwcL6cVA==,50000,133.817801672,950000,1300000,945934,945934,1
prLXePGO+GnIylUPmi84oQ==,40000,62.688769414,176667,100000,173637,173637,1
7CtAzgAq9R4zBfdhbCQs9w==,30000,152.665471923,133333,200000,156624,156624,0
SI6fxD9afYtgbbeSl+Iz4Q==,25000,176.568697729,150000,100000,93814,140721,0
x7unu+cwe8+EtjUDnV74fA==,10000,24.342891278,150000,150000,45677,68516,0
G1KOTpDFxAB11Lrkiazjxg==,40000,50.237156511,183333,250000,186121,186121,1
AlwF8xwKnr/8Mrb+jzeIgw==,10000,27.117084826,53333,50000,55950,55950,0
C9g22mvXK9LFI1zSDSsW8A==,35000,53.075866188,146667,200000,140808,140808,1
hwOfnOHsKEsun9Dwua5qCg==,40000,23.5041816,200000,200000,213227,213227,0
NCNuNP7uhbxmIGdVdUNs0w==,45000,151.591995221,256667,200000,268916,268916,1
c1ZxyYT+ln0Qb/7M/97bmA==,15000,85.697729988,76667,110000,74959,74959,0
MikfFAqfFOMTIJl1xIe48A==,50000,136.753285543,456667,440000,331723,331723,1
U7zpic+kOY/ryjyhQfIKHQ==,40000,68.366188769,183333,400000,195303,195303,1
M+hRWw1LpPojPC6ogtPEuw==,50000,136.204898446,623333,620000,625715,625715,1
Ap3Z6+HFc64jKAxEeY2iCA==,50000,104.591995221,480000,520000,482738,482738,1
DCDwKDgbZWHg76JW7cZFCg==,5000,27.794504181,36667,70000,22504,22504,0
3XJQyD/a0RZYaRR3gxWalg==,25000,129.624253285,106667,160000,90001,90001,1
XoHCKSIJpPA7XYmi0gKmRw==,40000,65.043608124,216667,170000,199454,199454,1
ZXjd6sDVgQkih6b9JnUTCQ==,50000,157.108124253,456667,500000,393002,393002,1
ZMeF87QnezkpLJR7jpx6hQ==,35000,148.495221027,156667,210000,153575,153575,1
upvgXFYi5rgFbMzYJ5k0nA==,10000,32.278375149,70000,10000,83985,83985,0
fObqHUVBEX0eflLQE+xHYg==,25000,108,170000,200000,167327,167327,1
UO02iK1nUrxNk6N3Qd3FpA==,25000,45.794504181,113333,90000,117794,117794,0
FIN1qjTGuTwuDWLfbfBjDw==,50000,24.591995221,380000,470000,390636,390636,1
PDJSJYLc9gRyWa/XhukQzg==,15000,90.794504181,100000,100000,61508,61508,0
8u9kSIVOIY9pY/2NELJ36A==,25000,53.407407407,150000,200000,57910,57910,0
vWFoPCebxVZwXE9wF4hTOw==,35000,74.688769414,156667,100000,156708,156708,1
iiq3AgGW/DwREX7b9+VFbQ==,10000,45.633213859,46667,50000,77380,77380,0
ZqwHjWOrcSnbjH2rpl9zkg==,10000,27.117084826,70000,120000,63330,94995,0
ciCLHHenW29pD9b1CUTZcw==,40000,46.366188769,206667,70000,191231,191231,1
Ehh34zj8D8binRHwUjcswA==,5000,30.439665471,40000,40000,20491,20491,0
TkGd7VpjuSnKqZePUBO2ww==,15000,88.181600955,73333,100000,79624,79624,0
mlKAY/S5upaG7ZzW/CN+pg==,5000,31.600955794,26667,20000,33482,33482,0
HWv6CRYc78EznEZDoh0cHw==,50000,48.721027479,286667,140000,324572,324572,1
89lPJus/1oTajS7J7tJ4tA==,20000,71.108124253,86667,70000,99322,99322,1
A728xYrpql1sO8x/9J6RsQ==,35000,40.665471923,237500,190000,158533,158533,0
zyQ7cF0pF2kPShsQemoL2A==,5000,87.21385902,33333,40000,33270,33270,0
8jZqyAoqxrGCIlySWEk34Q==,35000,94.721027479,150000,100000,155838,155838,1
Zez23GGYMIhkbg1HS/s8zw==,5000,63.753285543,36667,40000,25494,25494,1
J/CLEZbwcHsMcz2XYay6RA==,45000,27.65651135,250000,220000,228578,228578,1
oTL+wTe2CwRgytZi8ygiHw==,20000,27.729988052,125000,100000,89515,89515,0
97A5KxjGNm131jVQPlTTyg==,10000,36.826762246,53333,130000,50457,50457,0
Uvyzb2iw3wsB9ydUKPjAOg==,10000,27.955794504,80000,60000,70475,105712,0
cMswfiZNTP/quaOs1/LB2A==,15000,63.729988052,56667,50000,54100,54100,0
zeSbrLUb+K7I1a++/uzY5g==,40000,28.204898446,170000,180000,195596,195596,1
7AFcIBoRtlJOagy70xUXmg==,50000,99.366188769,1133333,900000,1148739,1148739,1
T9b68adPDDRFH3vuvft3Bw==,40000,98.882317801,180000,110000,167008,167008,1
hNa6zANwyJhkl4bnHsL5vw==,45000,73.591995221,246667,250000,257330,257330,1
G1nAk6CTDmZqcigxF5gczQ==,50000,37.65651135,1063333,1250000,1000569,1000569,1
BRqVgEw27NGsdvSBl9fZ/g==,5000,73.891278375,23333,20000,25993,25993,0
oRT3bEAGfgem0Qp0/yIC5w==,40000,123.527479091,210000,270000,205252,205252,1
woEDQir+zDitXetRoxl+oA==,45000,43.140382317,243333,290000,215343,215343,1
a3usiCZVRdv03b6MagbdwA==,50000,160.591995221,466667,750000,469784,469784,1
ZlzmKaBj4IsecaJUnq/BCQ==,15000,103.697729988,63333,20000,63306,63306,0
qc4QHjHh0Q7Ei4gE5V2sug==,10000,100.310633213,46667,70000,41928,41928,0
XMpM1tu1zQZUUo845pKmzQ==,50000,44.721027479,646667,650000,621344,621344,1
NBXWN7y7/imRrpnzsZzW9Q==,50000,129.785543608,475000,350000,464278,464278,1
8iQFyTSCr1GFiqN38GoyMQ==,15000,43.149342891,60000,140000,56402,56402,0
DC7yWTok7A/friHsKnEUSw==,20000,49.721027479,90000,70000,93504,93504,1
cN+KvH0GD8R3GTL4evAQxA==,40000,71.688769414,203333,330000,197186,197186,1
bYk1yJUO7DBQ0J3fty/+tA==,50000,85.591995221,333333,300000,327674,327674,1
MerIVLGH6I2XGikLLYCKQA==,35000,23.794504181,160000,120000,160126,160126,0
dKCNRg/QDB9jE8F2EAVnxQ==,40000,136.430704898,183333,250000,181231,181231,1
sAWxbF48pU7XrxRRFqseMA==,30000,26.398446833,200000,250000,155407,155407,1
MMn330ZG8sAf3jYfIFwsxw==,10000,85.633213859,40000,50000,79706,79706,0
3j6P8XZofxbZ0uYfH9ky0A==,5000,31.140382317,50000,60000,27242,27242,1
/RdPbTwFPufMGfia1f9acA==,30000,29.430704898,126667,80000,259523,259523,1
leoVX6yBTlq1arURZRd5sw==,50000,113.817801672,266667,300000,265101,265101,1
PaeUmpgBXp86x7TX5s9nIQ==,45000,145.65651135,226667,320000,215544,215544,1
BQxJhT2oDkFRPISBjR9glw==,20000,145.923536439,83333,150000,78458,78458,0
S33t8bDl7/olw9G6nGYdNg==,35000,111.269414575,163333,280000,169325,169325,1
7J2rHlwhLLfhA7klbsQfjg==,20000,54.108124253,86667,50000,102104,102104,1
OrxeoDTWA1t0iwXn3aQX9A==,40000,25.075866188,176667,160000,172871,172871,1
J7p2bvCWN0QYj1CI47bRxA==,45000,27.269414575,251667,230000,264410,264410,1
DgpA6bsTW/V9ou8vswSX0g==,25000,24.536439665,113333,170000,90740,90740,0
jH0+ZDV+iMzH9HCnHktmLg==,40000,40.269414575,193333,270000,170975,170975,1
10cqFX+qKsroKox6++QA8Q==,10000,133.665471923,40000,20000,45979,45979,0
OqVIxPlsPgVvKGWsWJThgg==,40000,107.817801672,183333,220000,167549,167549,1
BOgclUh2D6wj7kHtoTynNQ==,50000,137.108124253,503333,500000,510517,510517,1
Hta2o9hUhYIodmRedSWU6w==,50000,40.817801672,400000,400000,366929,366929,1
so+Ke+4WDkYcNlnvn/mHlA==,40000,131.439665471,166667,130000,162111,162111,0
5TixkE5YLM2k8QocGY0fvA==,5000,27.310633213,30000,20000,45225,45225,0
